Jour;Heure;Temp;Gel;Hum
09/10/2008;23:59:01;14.6;0;58.451
10/10/2008;01:59:01;14.6;0;56.442
10/10/2008;03:59:01;14.6;0;54.431
10/10/2008;05:59:01;14.6;0;52.417
10/10/2008;07:59:01;10.093;0;53.76
10/10/2008;09:59:01;2.075;0;87.548
10/10/2008;11:59:01;3.078;0;89.508
10/10/2008;13:59:01;4.08;0;83.619
10/10/2008;15:59:01;4.581;0;79.02
10/10/2008;17:59:01;3.078;0;92.116
10/10/2008;19:59:01;1.573;0;100.555
10/10/2008;21:59:01;0.571;0;107.006
10/10/2008;23:59:01;0.571;0;111.502
11/10/2008;01:59:01;0.571;0;112.143
11/10/2008;03:59:01;0.069;0;112.143
11/10/2008;05:59:01;-0.432;1;113.424
11/10/2008;07:59:01;-1.436;1;114.703
11/10/2008;09:59:01;0.571;0;112.784
11/10/2008;11:59:01;2.576;0;85.585
11/10/2008;13:59:01;3.579;0;77.044
11/10/2008;15:59:01;4.08;0;72.421
11/10/2008;17:59:01;3.078;0;73.743
11/10/2008;19:59:01;1.072;0;92.116
11/10/2008;21:59:01;1.072;0;107.006
11/10/2008;23:59:01;0.571;0;112.143
12/10/2008;01:59:01;0.069;0;112.784
12/10/2008;03:59:01;-0.934;1;114.064
12/10/2008;05:59:01;-0.432;1;101.848
12/10/2008;07:59:01;1.573;0;85.585
12/10/2008;09:59:01;5.083;0;74.404
12/10/2008;11:59:01;7.087;0;65.122
12/10/2008;13:59:01;8.59;0;63.79
12/10/2008;15:59:01;10.093;0;62.458
12/10/2008;17:59:01;5.584;0;79.02
12/10/2008;19:59:01;3.078;0;91.464
12/10/2008;21:59:01;3.078;0;96.667
12/10/2008;23:59:01;2.576;0;93.418
13/10/2008;01:59:01;4.08;0;91.464
13/10/2008;03:59:01;4.08;0;94.719
13/10/2008;05:59:01;5.083;0;105.074
13/10/2008;07:59:01;4.581;0;109.577
13/10/2008;09:59:01;6.586;0;104.43
13/10/2008;11:59:01;9.592;0;96.018
13/10/2008;13:59:01;9.091;0;94.719
13/10/2008;15:59:01;9.091;0;91.464
13/10/2008;17:59:01;7.087;0;99.907
13/10/2008;19:59:01;5.083;0;107.006
13/10/2008;21:59:01;4.08;0;107.006
13/10/2008;23:59:01;3.078;0;107.65
14/10/2008;01:59:01;2.576;0;111.502
14/10/2008;03:59:01;3.078;0;112.784
14/10/2008;05:59:01;2.576;0;112.143
14/10/2008;07:59:01;2.576;0;112.143
14/10/2008;09:59:01;4.581;0;108.293
14/10/2008;11:59:01;6.085;0;99.907
14/10/2008;13:59:01;7.588;0;92.116
14/10/2008;15:59:01;7.087;0;96.018
14/10/2008;17:59:01;5.584;0;105.719
14/10/2008;19:59:01;3.579;0;111.502
14/10/2008;21:59:01;4.08;0;113.424
14/10/2008;23:59:01;2.075;0;113.424
15/10/2008;01:59:01;2.075;0;114.064
15/10/2008;03:59:01;1.573;0;114.064
15/10/2008;05:59:01;1.072;0;115.342
15/10/2008;07:59:01;1.573;0;114.064
15/10/2008;09:59:01;3.078;0;104.43
15/10/2008;11:59:01;5.083;0;99.907
15/10/2008;13:59:01;6.085;0;92.116
15/10/2008;15:59:01;6.085;0;89.508
15/10/2008;17:59:01;4.581;0;95.368
15/10/2008;19:59:01;2.075;0;98.612
15/10/2008;21:59:01;2.075;0;101.848
15/10/2008;23:59:01;1.573;0;112.143
16/10/2008;01:59:01;0.571;0;113.424
16/10/2008;03:59:01;0.069;0;114.064
16/10/2008;05:59:01;0.069;0;114.703
16/10/2008;07:59:01;0.069;0;114.064
16/10/2008;09:59:01;4.08;0;93.418
16/10/2008;11:59:01;4.581;0;99.26
16/10/2008;13:59:01;6.085;0;93.418
16/10/2008;15:59:01;4.08;0;108.935
16/10/2008;17:59:01;2.075;0;113.424
16/10/2008;19:59:01;1.573;0;113.424
16/10/2008;21:59:01;1.573;0;114.703
16/10/2008;23:59:01;1.072;0;114.064
17/10/2008;01:59:01;0.571;0;115.342
17/10/2008;03:59:01;0.571;0;115.342
17/10/2008;05:59:01;0.069;0;115.342
17/10/2008;07:59:01;-0.934;1;114.703
17/10/2008;09:59:01;-1.436;1;114.064
17/10/2008;11:59:01;0.069;0;114.064
17/10/2008;13:59:01;1.573;0;92.116
17/10/2008;15:59:01;1.573;0;108.935
17/10/2008;17:59:01;0.571;0;101.201
17/10/2008;19:59:01;-0.432;1;107.65
17/10/2008;21:59:01;-0.432;1;114.064
17/10/2008;23:59:01;0.571;0;114.703
18/10/2008;01:59:01;0.571;0;115.342
18/10/2008;03:59:01;0.571;0;115.981
18/10/2008;05:59:01;0.571;0;115.342
18/10/2008;07:59:01;0.571;0;114.703
18/10/2008;09:59:01;1.072;0;115.981
18/10/2008;11:59:01;2.576;0;108.935
18/10/2008;13:59:01;3.579;0;101.848
18/10/2008;15:59:01;4.08;0;95.368
18/10/2008;17:59:01;3.078;0;99.26
18/10/2008;19:59:01;0.069;0;112.784
18/10/2008;21:59:01;-0.934;1;114.703
18/10/2008;23:59:01;-1.937;1;116.62
19/10/2008;01:59:01;-1.937;1;115.342
19/10/2008;03:59:01;-2.439;1;114.703
19/10/2008;05:59:01;-2.94;1;114.064
19/10/2008;07:59:01;-3.442;1;114.064
19/10/2008;09:59:01;-0.934;1;76.385
19/10/2008;11:59:01;1.072;0;94.068
19/10/2008;13:59:01;2.576;0;80.993
19/10/2008;15:59:01;2.576;0;79.678
19/10/2008;17:59:01;1.573;0;100.555
19/10/2008;19:59:01;0.069;0;112.784
19/10/2008;21:59:01;-0.432;1;113.424
19/10/2008;23:59:01;-0.934;1;115.342
20/10/2008;01:59:01;0.571;0;115.342
20/10/2008;03:59:01;0.571;0;115.981
20/10/2008;05:59:01;0.571;0;117.258
20/10/2008;07:59:01;0.571;0;116.62
20/10/2008;09:59:01;1.573;0;115.342
20/10/2008;11:59:01;4.581;0;101.848
20/10/2008;13:59:01;7.087;0;90.16
20/10/2008;15:59:01;5.584;0;96.667
20/10/2008;17:59:01;3.579;0;106.363
20/10/2008;19:59:01;2.576;0;113.424
20/10/2008;21:59:01;2.576;0;114.703
