Jour;T_Mean;T_Min;T_Max;H_Moy;DJ
2008-10-10;10.3883333333333;0.08;14.659;67.2321666666667;7.3695
2008-10-11;4.27066666666667;-1.432;16.164;84.0030833333333;7.366
2008-10-12;5.695;-0.928;17.166;75.2123333333333;8.119
2008-10-13;4.9455;2.094;10.141;100.149083333333;6.1175
2008-10-14;6.449;0.583;19.17;90.6845;9.8765
2008-10-15;6.15475;0.583;18.67;84.63175;9.6265
2008-10-16;1.21241666666667;-0.928;7.126;99.6604166666667;3.099
2008-10-17;1.63041666666667;-3.954;8.634;98.1761666666667;2.34
2008-10-18;1.04458333333333;-0.928;5.617;104.09675;2.3445
2008-10-19;2.04766666666667;-4.458;10.644;84.2271666666667;3.093
2008-10-20;2.38566666666667;-1.937;9.137;96.6924166666667;3.6
2008-10-21;1.25475;-0.424;4.108;108.761;1.842
2008-10-22;1.003;-0.424;3.101;109.348833333333;1.3385
2008-10-23;0.3315;-0.928;2.598;108.282583333333;0.835
2008-10-24;2.30075;-2.945;10.644;99.8643333333333;3.8495
2008-10-25;1.71433333333333;-2.945;8.131;97.9038333333333;2.593
2008-10-26;2.74661538461538;-3.449;13.656;81.5077692307692;5.1035
2008-10-27;0.87525;-2.441;10.644;63.6604166666667;4.1015
2008-10-28;-1.72658333333333;-3.954;-0.424;108.421083333333;-2.189
2008-10-29;-0.088;-0.424;0.08;109.995416666667;-0.172
2008-10-30;0.08;0.08;0.08;110.796083333333;0.08
2008-10-31;0.08;0.08;0.08;111.341666666667;0.08
2008-11-01;0.08;0.08;0.08;111.299833333333;0.08
2008-11-02;0.499166666666667;0.08;0.583;111.509083333333;0.3315
2008-11-03;0.45725;0.08;0.583;111.425666666667;0.3315
2008-11-04;0.541083333333333;0.08;0.583;111.927;0.3315
2008-11-05;0.583;0.583;0.583;111.7185;0.583
2008-11-06;0.373416666666667;0.08;0.583;111.92675;0.3315
2008-11-07;0.3315;0.08;0.583;111.717333333333;0.3315
2008-11-08;0.08;0.08;0.08;111.843666666667;0.08
2008-11-09;0.20575;0.08;0.583;111.926916666667;0.3315
2008-11-10;0.08;0.08;0.08;111.968583333333;0.08
2008-11-11;0.08;0.08;0.08;111.506833333333;0.08
2008-11-12;0.08;0.08;0.08;112.468;0.08
2008-11-13;0.08;0.08;0.08;112.3845;0.08
2008-11-14;0.163833333333333;0.08;0.583;112.26025;0.3315
2008-11-15;0.289583333333333;0.08;0.583;112.218666666667;0.3315
2008-11-16;0.08;0.08;0.08;112.385166666667;0.08
2008-11-17;0.08;0.08;0.08;112.177083333333;0.08
2008-11-18;-0.34;-0.424;0.08;111.466666666667;-0.172
2008-11-19;-0.298;-0.424;0.08;111.717416666667;-0.172
2008-11-20;-0.676;-0.928;-0.424;111.508583333333;-0.676
2008-11-21;-0.844;-1.432;-0.424;111.674833333333;-0.928
2008-11-22;-1.47441666666667;-1.937;-0.424;111.088166666667;-1.1805
2008-11-23;-1.47441666666667;-1.937;-0.928;111.08875;-1.4325
2008-11-24;-1.18;-1.432;-0.928;111.383416666667;-1.18
2008-11-25;-0.928;-0.928;-0.928;112.0105;-0.928
2008-11-26;-1.138;-1.432;-0.928;111.508833333333;-1.18
2008-11-27;-1.34816666666667;-1.937;-0.928;111.507833333333;-1.4325
2008-11-28;-2.651;-2.945;-2.441;109.868166666667;-2.693
2008-11-29;-2.609;-3.449;-1.937;110.290083333333;-2.693
2008-11-30;-4.206;-4.963;-3.449;108.208416666667;-4.206
2008-12-01;-2.819;-3.449;-2.441;110.121416666667;-2.945
2008-12-02;-2.819;-2.945;-2.441;109.740833333333;-2.693
2008-12-03;-3.40725;-3.954;-2.945;109.86675;-3.4495
2008-12-04;-2.945;-3.449;-2.441;110.290583333333;-2.945
2008-12-05;-2.231;-2.441;-1.937;111.132333333333;-2.189
2008-12-06;-1.6845;-1.937;-1.432;111.592666666667;-1.6845
2008-12-07;-1.432;-1.432;-1.432;111.84325;-1.432
2008-12-08;-1.222;-1.432;-0.928;111.88475;-1.18
2008-12-09;-0.928;-0.928;-0.928;112.010666666667;-0.928
2008-12-10;-0.928;-0.928;-0.928;112.134333333333;-0.928
2008-12-11;-0.928;-0.928;-0.928;112.176666666667;-0.928
2008-12-12;-0.928;-0.928;-0.928;112.343166666667;-0.928
2008-12-13;-0.97;-1.432;-0.928;112.093583333333;-1.18
2008-12-14;-5.13141666666667;-6.477;-2.441;107.992833333333;-4.459
2008-12-15;-3.57525;-3.954;-3.449;109.6565;-3.7015
2008-12-16;-3.155;-3.449;-2.945;110.247916666667;-3.197
2008-12-17;-2.609;-2.945;-2.441;110.963916666667;-2.693
2008-12-18;-3.239;-3.449;-2.945;109.52975;-3.197
2008-12-19;-3.19716666666667;-3.954;-2.441;110.205416666667;-3.1975
2008-12-20;-2.777;-3.449;-1.937;110.41625;-2.693
2008-12-21;-1.97866666666667;-2.441;-0.928;111.089916666667;-1.6845
2008-12-22;-2.52483333333333;-3.449;-1.432;110.07775;-2.4405
2008-12-23;-1.89458333333333;-2.945;-0.928;109.9895;-1.9365
2008-12-24;-1.72641666666667;-3.449;-0.424;109.300583333333;-1.9365
2008-12-25;-3.74391666666667;-4.963;-1.937;108.280916666667;-3.45
2008-12-26;-9.42433333333333;-11.53;-4.963;100.6675;-8.2465
2008-12-27;-7.06766666666667;-11.53;-2.441;104.339166666667;-6.9855
2008-12-28;-10.22425;-13.047;-7.487;99.6433333333333;-10.267
2008-12-29;-11.7409166666667;-14.059;-10.013;100.848666666667;-12.036
2008-12-30;-7.27675;-9.508;-5.973;106.832333333333;-7.7405
2008-12-31;-5.72008333333333;-6.982;-4.458;108.292583333333;-5.72
2009-01-01;-4.29;-4.963;-3.449;109.824833333333;-4.206
2009-01-02;-5.29983333333333;-6.982;-3.954;107.634916666667;-5.468
2009-01-03;-7.23516666666667;-10.013;-4.458;103.267166666667;-7.2355
2009-01-04;-6.183;-7.992;-3.954;106.347916666667;-5.973
2009-01-05;-7.1505;-8.497;-5.468;104.66125;-6.9825
2009-01-06;-8.03408333333333;-8.497;-7.487;104.7845;-7.992
2009-01-07;-7.44491666666667;-7.487;-6.982;107.307;-7.2345
2009-01-08;-7.19241666666667;-7.487;-6.477;106.40325;-6.982
2009-01-09;-7.5715;-9.003;-5.468;105.267666666667;-7.2355
2009-01-10;-6.98233333333333;-8.497;-4.963;106.697083333333;-6.73
2009-01-11;-6.72975;-8.497;-4.458;106.87175;-6.4775
2009-01-12;-7.48758333333333;-9.508;-4.963;105.52625;-7.2355
2009-01-13;-6.68775;-8.497;-4.458;106.312416666667;-6.4775
2009-01-14;-7.02441666666667;-9.003;-4.458;105.354666666667;-6.7305
2009-01-15;-7.65541666666667;-8.497;-5.973;105.794166666667;-7.235
2009-01-16;-6.05683333333333;-7.992;-3.954;107.60525;-5.973
2009-01-17;-4.96316666666667;-6.477;-2.945;109.10375;-4.711
2009-01-18;-5.8045;-6.477;-5.468;108.251083333333;-5.9725
2009-01-19;-5.25758333333333;-5.973;-4.458;109.146666666667;-5.2155
2009-01-20;-4.33208333333333;-4.963;-3.954;110.290583333333;-4.4585
2009-01-21;-4.08;-4.458;-3.954;110.753333333333;-4.206
2009-01-22;-4.206;-4.458;-3.954;110.753916666667;-4.206
2009-01-23;-3.86983333333333;-3.954;-3.449;110.543583333333;-3.7015
2009-01-24;-3.449;-3.449;-3.449;111.006333333333;-3.449
2009-01-25;-3.449;-3.449;-3.449;111.2155;-3.449
2009-01-26;-3.449;-3.449;-3.449;111.34175;-3.449
2009-01-27;-3.449;-3.449;-3.449;111.508916666667;-3.449
2009-01-28;-3.78566666666667;-3.954;-3.449;111.088833333333;-3.7015
2009-01-29;-3.91166666666667;-4.963;-2.945;110.500416666667;-3.954
2009-01-30;-3.74358333333333;-4.458;-2.945;110.963083333333;-3.7015
2009-01-31;-4.03783333333333;-4.963;-2.945;110.373916666667;-3.954
2009-02-01;-4.33208333333333;-5.468;-3.449;109.99375;-4.4585
2009-02-02;-6.47741666666667;-7.487;-5.973;108.12375;-6.73
