Jour;T_Mean;T_Min;T_Max;H_Moy;DJ
2008-10-09;14.649;14.649;14.649;59.859;14.649
2008-10-10;6.03458333333333;0.596;14.649;78.6208333333333;7.6225
2008-10-11;1.05633333333333;-0.41;2.606;94.1150833333333;1.098
2008-10-12;2.73108333333333;0.093;6.122;86.7371666666667;3.1075
2008-10-13;4.94991666666667;3.108;7.628;99.8868333333333;5.368
2008-10-14;4.44775;3.108;6.122;100.73625;4.615
2008-10-15;3.35925;1.098;5.117;95.0159166666667;3.1075
2008-10-16;1.72633333333333;0.093;4.113;101.996833333333;2.103
2008-10-17;0.218583333333333;-0.912;1.601;97.21075;0.3445
2008-10-18;0.67925;-0.41;2.606;104.391416666667;1.098
2008-10-19;-0.03275;-0.912;1.098;93.2855833333333;0.093
2008-10-20;1.47508333333333;0.093;3.611;106.822166666667;1.852
2008-10-21;2.35458333333333;1.098;3.611;107.696;2.3545
2008-10-22;1.93575;0.093;3.611;105.788583333333;1.852
2008-10-23;1.34941666666667;0.093;3.611;104.604666666667;1.852
2008-10-24;0.763;-0.41;2.606;101.965666666667;1.098
2008-10-25;0.721166666666667;-0.41;2.606;103.001166666667;1.098
2008-10-26;0.972416666666667;-0.41;2.103;95.1899166666667;0.8465
2008-10-27;0.176666666666667;-0.41;1.601;92.8025833333333;0.5955
2008-10-28;-0.45175;-1.415;0.093;104.176;-0.661
2008-10-29;-0.41;-0.41;-0.41;108.998583333333;-0.41
2008-10-30;-0.41;-0.41;-0.41;109.361916666667;-0.41
2008-10-31;-0.41;-0.41;-0.41;109.442416666667;-0.41
2008-11-01;-0.41;-0.41;-0.41;109.8035;-0.41
2008-11-02;0.00916666666666667;-0.41;0.093;109.88375;-0.1585
2008-11-03;0.093;0.093;0.093;110.124;0.093
2008-11-04;0.093;0.093;0.093;110.284;0.093
2008-11-05;0.093;0.093;0.093;110.044;0.093
2008-11-06;0.093;0.093;0.093;110.48325;0.093
2008-11-07;0.093;0.093;0.093;110.362833333333;0.093
2008-11-08;0.093;0.093;0.093;110.522166666667;0.093
2008-11-09;0.093;0.093;0.093;110.80175;0.093
2008-11-10;0.093;0.093;0.093;110.642;0.093
2008-11-11;0.093;0.093;0.093;110.7625;0.093
2008-11-12;0.093;0.093;0.093;110.763;0.093
2008-11-13;0.093;0.093;0.093;110.922083333333;0.093
2008-11-14;0.093;0.093;0.093;111.001416666667;0.093
2008-11-15;0.093;0.093;0.093;111.041416666667;0.093
2008-11-16;0.093;0.093;0.093;111.04125;0.093
2008-11-17;0.093;0.093;0.093;111.199416666667;0.093
2008-11-18;0.093;0.093;0.093;111.23975;0.093
2008-11-19;0.093;0.093;0.093;111.20025;0.093
2008-11-20;0.093;0.093;0.093;111.359;0.093
2008-11-21;0.093;0.093;0.093;111.437833333333;0.093
2008-11-22;0.093;0.093;0.093;111.4775;0.093
2008-11-23;0.093;0.093;0.093;111.31875;0.093
2008-11-24;0.093;0.093;0.093;111.438083333333;0.093
2008-11-25;0.093;0.093;0.093;111.358333333333;0.093
2008-11-26;0.093;0.093;0.093;111.318333333333;0.093
2008-11-27;0.093;0.093;0.093;111.4775;0.093
2008-11-28;-0.326166666666667;-0.41;0.093;110.841416666667;-0.1585
2008-11-29;-0.41;-0.41;-0.41;109.960333333333;-0.41
2008-11-30;-0.703;-1.415;-0.41;109.400083333333;-0.9125
2008-12-01;-0.451833333333333;-0.912;-0.41;110.40375;-0.661
2008-12-02;-0.41;-0.41;-0.41;110.36375;-0.41
2008-12-03;-0.41;-0.41;-0.41;110.52375;-0.41
2008-12-04;-0.41;-0.41;-0.41;110.443166666667;-0.41
2008-12-05;-0.41;-0.41;-0.41;110.4835;-0.41
2008-12-06;-0.41;-0.41;-0.41;110.32375;-0.41
2008-12-07;-0.41;-0.41;-0.41;110.4435;-0.41
2008-12-08;-0.41;-0.41;-0.41;110.60325;-0.41
2008-12-09;-0.41;-0.41;-0.41;110.5235;-0.41
2008-12-10;-0.41;-0.41;-0.41;110.603;-0.41
2008-12-11;-0.41;-0.41;-0.41;110.642666666667;-0.41
2008-12-12;-0.41;-0.41;-0.41;110.56375;-0.41
2008-12-13;-0.5355;-0.912;-0.41;110.44325;-0.661
2008-12-14;-2.04375;-2.924;-0.912;109.720916666667;-1.918
2008-12-15;-1.75033333333333;-2.421;-1.415;109.84325;-1.918
2008-12-16;-1.70841666666667;-1.918;-1.415;110.36325;-1.6665
2008-12-17;-0.912;-0.912;-0.912;110.642333333333;-0.912
2008-12-18;-0.912;-0.912;-0.912;110.602666666667;-0.912
2008-12-19;-0.912;-0.912;-0.912;110.800916666667;-0.912
2008-12-20;-0.912;-0.912;-0.912;111.001083333333;-0.912
2008-12-21;-1.33116666666667;-1.415;-0.912;110.641416666667;-1.1635
2008-12-22;-1.415;-1.415;-1.415;111.160416666667;-1.415
2008-12-23;-1.415;-1.415;-1.415;110.880916666667;-1.415
2008-12-24;-1.20541666666667;-1.415;-0.912;110.79975;-1.1635
2008-12-25;-1.62458333333333;-1.918;-1.415;110.881166666667;-1.6665
2008-12-26;-2.50483333333333;-3.93;-1.415;110.323166666667;-2.6725
2008-12-27;-1.918;-1.918;-1.918;110.84225;-1.918
2008-12-28;-1.918;-1.918;-1.918;110.961916666667;-1.918
2008-12-29;-2.421;-2.924;-1.918;110.5635;-2.421
2008-12-30;-2.924;-2.924;-2.924;110.12375;-2.924
2008-12-31;-2.924;-2.924;-2.924;110.00325;-2.924
2009-01-01;-2.924;-2.924;-2.924;110.284;-2.924
2009-01-02;-2.84016666666667;-2.924;-2.421;110.52375;-2.6725
2009-01-03;-2.421;-2.421;-2.421;110.4835;-2.421
2009-01-04;-2.421;-2.421;-2.421;110.56325;-2.421
2009-01-05;-2.6725;-2.924;-2.421;110.28375;-2.6725
2009-01-06;-2.63058333333333;-2.924;-2.421;110.28375;-2.6725
2009-01-07;-2.924;-2.924;-2.924;110.44375;-2.924
2009-01-08;-2.924;-2.924;-2.924;110.204;-2.924
2009-01-09;-2.88208333333333;-2.924;-2.421;110.32325;-2.6725
2009-01-10;-2.421;-2.421;-2.421;110.563;-2.421
2009-01-11;-2.421;-2.421;-2.421;110.284;-2.421
2009-01-12;-2.421;-2.421;-2.421;110.32375;-2.421
2009-01-13;-2.421;-2.421;-2.421;110.5635;-2.421
2009-01-14;-2.421;-2.421;-2.421;110.563;-2.421
2009-01-15;-2.421;-2.421;-2.421;110.3635;-2.421
2009-01-16;-2.421;-2.421;-2.421;110.4835;-2.421
2009-01-17;-2.421;-2.421;-2.421;110.60325;-2.421
2009-01-18;-2.421;-2.421;-2.421;110.60325;-2.421
2009-01-19;-2.421;-2.421;-2.421;110.56325;-2.421
2009-01-20;-2.421;-2.421;-2.421;110.8425;-2.421
2009-01-21;-2.421;-2.421;-2.421;110.6435;-2.421
2009-01-22;-2.421;-2.421;-2.421;110.68275;-2.421
2009-01-23;-2.421;-2.421;-2.421;110.483;-2.421
2009-01-24;-2.421;-2.421;-2.421;110.803;-2.421
2009-01-25;-2.29525;-2.421;-1.918;110.682666666667;-2.1695
2009-01-26;-2.37908333333333;-2.421;-1.918;110.720916666667;-2.1695
2009-01-27;-2.421;-2.421;-2.421;110.760916666667;-2.421
2009-01-28;-2.12758333333333;-2.421;-1.918;110.880333333333;-2.1695
2009-01-29;-1.918;-1.918;-1.918;110.92125;-1.918
2009-01-30;-1.918;-1.918;-1.918;110.8825;-1.918
2009-01-31;-1.918;-1.918;-1.918;110.841916666667;-1.918
2009-02-01;-1.95991666666667;-2.421;-1.918;110.842666666667;-2.1695
2009-02-02;-2.421;-2.421;-2.421;110.522666666667;-2.421
2009-02-03;-2.421;-2.421;-2.421;110.56325;-2.421
2009-02-04;-2.46291666666667;-2.924;-2.421;110.40375;-2.6725
2009-02-05;-2.75633333333333;-2.924;-2.421;110.284;-2.6725
2009-02-06;-2.50483333333333;-2.924;-2.421;110.52325;-2.6725
2009-02-07;-2.421;-2.421;-2.421;110.80225;-2.421
2009-02-08;-2.421;-2.421;-2.421;110.7625;-2.421
2009-02-09;-2.421;-2.421;-2.421;110.922;-2.421
2009-02-10;-2.421;-2.421;-2.421;110.68275;-2.421
2009-02-11;-2.421;-2.421;-2.421;110.68275;-2.421
2009-02-12;-2.421;-2.421;-2.421;110.92125;-2.421
2009-02-13;-2.421;-2.421;-2.421;110.801166666667;-2.421
2009-02-14;-2.08566666666667;-2.421;-1.918;110.998;-2.1695
2009-02-15;-1.918;-1.918;-1.918;110.76175;-1.918
2009-02-16;-1.918;-1.918;-1.918;110.842416666667;-1.918
2009-02-17;-1.918;-1.918;-1.918;110.920916666667;-1.918
2009-02-18;-1.918;-1.918;-1.918;110.9615;-1.918
2009-02-19;-1.918;-1.918;-1.918;110.882333333333;-1.918
2009-02-20;-1.918;-1.918;-1.918;110.84275;-1.918
2009-02-21;-1.918;-1.918;-1.918;110.922166666667;-1.918
2009-02-22;-1.918;-1.918;-1.918;111.159916666667;-1.918
2009-02-23;-1.918;-1.918;-1.918;110.961833333333;-1.918
2009-02-24;-1.918;-1.918;-1.918;111.160166666667;-1.918
2009-02-25;-1.918;-1.918;-1.918;110.80275;-1.918
2009-02-26;-1.95991666666667;-2.421;-1.918;110.961916666667;-2.1695
2009-02-27;-2.421;-2.421;-2.421;110.999666666667;-2.421
2009-02-28;-2.08566666666667;-2.421;-1.918;110.722166666667;-2.1695
2009-03-01;-2.421;-2.421;-2.421;110.960583333333;-2.421
2009-03-02;-2.421;-2.421;-2.421;111.0405;-2.421
2009-03-03;-2.33716666666667;-2.421;-1.918;111.000333333333;-2.1695
2009-03-04;-2.6725;-2.924;-2.421;110.682666666667;-2.6725
2009-03-05;-2.421;-2.421;-2.421;110.842166666667;-2.421
2009-03-06;-2.421;-2.421;-2.421;110.763;-2.421
2009-03-07;-2.421;-2.421;-2.421;110.722416666667;-2.421
2009-03-08;-2.421;-2.421;-2.421;110.881833333333;-2.421
2009-03-09;-2.421;-2.421;-2.421;110.64325;-2.421
2009-03-10;-2.421;-2.421;-2.421;110.722583333333;-2.421
2009-03-11;-2.421;-2.421;-2.421;110.921833333333;-2.421
2009-03-12;-2.421;-2.421;-2.421;110.961833333333;-2.421
2009-03-13;-2.421;-2.421;-2.421;110.762666666667;-2.421
2009-03-14;-2.421;-2.421;-2.421;110.961416666667;-2.421
2009-03-15;-2.421;-2.421;-2.421;110.802666666667;-2.421
2009-03-16;-2.421;-2.421;-2.421;110.961666666667;-2.421
2009-03-17;-2.421;-2.421;-2.421;110.961333333333;-2.421
2009-03-18;-2.421;-2.421;-2.421;110.961583333333;-2.421
2009-03-19;-2.421;-2.421;-2.421;110.962;-2.421
2009-03-20;-2.421;-2.421;-2.421;110.643;-2.421
2009-03-21;-2.421;-2.421;-2.421;110.56325;-2.421
2009-03-22;-2.421;-2.421;-2.421;110.722583333333;-2.421
2009-03-23;-2.46291666666667;-2.924;-2.421;110.762333333333;-2.6725
2009-03-24;-2.924;-2.924;-2.924;110.882166666667;-2.924
2009-03-25;-2.924;-2.924;-2.924;110.722166666667;-2.924
2009-03-26;-2.88208333333333;-2.924;-2.421;110.683;-2.6725
2009-03-27;-2.924;-2.924;-2.924;110.76175;-2.924
2009-03-28;-2.924;-2.924;-2.924;110.202916666667;-2.924
2009-03-29;-2.924;-2.924;-2.924;110.4815;-2.924
2009-03-30;-2.924;-2.924;-2.924;110.802333333333;-2.924
2009-03-31;-2.924;-2.924;-2.924;110.280916666667;-2.924
2009-04-01;-2.924;-2.924;-2.924;110.441333333333;-2.924
2009-04-02;-2.79825;-2.924;-2.421;110.561166666667;-2.6725
2009-04-03;-2.421;-2.421;-2.421;110.56325;-2.421
2009-04-04;-2.421;-2.421;-2.421;110.92175;-2.421
2009-04-05;-2.421;-2.421;-2.421;110.5635;-2.421
2009-04-06;-2.421;-2.421;-2.421;110.6035;-2.421
2009-04-07;-2.421;-2.421;-2.421;110.40375;-2.421
2009-04-08;-2.421;-2.421;-2.421;110.763;-2.421
2009-04-09;-2.25333333333333;-2.421;-1.918;110.44375;-2.1695
2009-04-10;-1.918;-1.918;-1.918;110.68275;-1.918
2009-04-11;-1.918;-1.918;-1.918;110.6035;-1.918
2009-04-12;-1.918;-1.918;-1.918;110.48325;-1.918
2009-04-13;-1.918;-1.918;-1.918;110.4835;-1.918
2009-04-14;-1.918;-1.918;-1.918;110.4435;-1.918
2009-04-15;-1.918;-1.918;-1.918;110.4035;-1.918
2009-04-16;-1.918;-1.918;-1.918;110.36375;-1.918
2009-04-17;-1.918;-1.918;-1.918;110.4435;-1.918
2009-04-18;-1.918;-1.918;-1.918;110.28375;-1.918
2009-04-19;-1.918;-1.918;-1.918;110.4035;-1.918
2009-04-20;-1.918;-1.918;-1.918;110.562916666667;-1.918
2009-04-21;-1.918;-1.918;-1.918;110.363416666667;-1.918
