Jour;T_Mean;T_Min;T_Max;H_Moy;DJ
2008-10-09;14.6;14.6;14.6;58.451;14.6
2008-10-10;6.125;0.571;14.6;80.6603333333333;7.5855
2008-10-11;1.28091666666667;-1.436;4.08;98.77125;1.322
2008-10-12;3.78708333333333;-0.934;10.093;86.7186666666667;4.5795
2008-10-13;5.95933333333333;3.078;9.592;100.752833333333;6.335
2008-10-14;4.28875;2.075;7.588;107.414583333333;4.8315
2008-10-15;3.07733333333333;1.072;6.085;104.288833333333;3.5785
2008-10-16;2.15808333333333;0.069;6.085;108.908416666667;3.077
2008-10-17;0.1945;-1.436;1.573;110.627166666667;0.0685
2008-10-18;1.15558333333333;-1.937;4.08;110.57225;1.0715
2008-10-19;-0.432666666666667;-3.442;2.576;102.616833333333;-0.433
2008-10-20;2.61775;0.571;7.087;109.814333333333;3.829
2008-10-21;2.82683333333333;1.573;4.581;114.541916666667;3.077
2008-10-22;2.49258333333333;0.069;4.581;112.39875;2.325
2008-10-23;1.74041666666667;-0.432;4.581;110.6805;2.0745
2008-10-24;1.02991666666667;-1.937;6.586;109.157916666667;2.3245
2008-10-25;0.946666666666667;-0.934;3.579;109.228333333333;1.3225
2008-10-26;0.445166666666667;-0.934;3.078;105.215333333333;1.072
2008-10-27;0.821;-1.436;4.581;94.90175;1.5725
2008-10-28;-0.223416666666667;-1.937;1.072;113.681083333333;-0.4325
2008-10-29;0.110833333333333;0.069;0.571;122.138166666667;0.32
2008-10-30;0.236333333333333;0.069;0.571;126.261;0.32
2008-10-31;0.1945;0.069;0.571;129.264916666667;0.32
2008-11-01;-0.098;-0.432;0.069;130.001583333333;-0.1815
2008-11-02;0.069;0.069;0.069;130.42225;0.069
2008-11-03;-0.30675;-0.432;0.069;130.159333333333;-0.1815
2008-11-04;-0.306833333333333;-0.934;0.069;130.73725;-0.4325
2008-11-05;-0.0145;-0.432;0.069;131.262416666667;-0.1815
2008-11-06;-0.0145;-0.432;0.069;132.73275;-0.1815
2008-11-07;0.069;0.069;0.069;133.624166666667;0.069
2008-11-08;0.069;0.069;0.069;133.781416666667;0.069
2008-11-09;0.069;0.069;0.069;134.358;0.069
2008-11-10;0.069;0.069;0.069;134.620083333333;0.069
2008-11-11;-0.0145;-0.432;0.069;134.46275;-0.1815
2008-11-12;0.02725;-0.432;0.069;134.305583333333;-0.1815
2008-11-13;0.069;0.069;0.069;134.410416666667;0.069
2008-11-14;0.069;0.069;0.069;134.777333333333;0.069
2008-11-15;0.069;0.069;0.069;135.091666666667;0.069
2008-11-16;-0.0145;-0.432;0.069;135.824333333333;-0.1815
2008-11-17;-0.683;-0.934;-0.432;135.458;-0.683
2008-11-18;-0.05625;-0.432;0.069;135.928666666667;-0.1815
2008-11-19;-0.934;-1.436;-0.432;135.562083333333;-0.934
2008-11-20;-1.31016666666667;-1.937;-0.432;135.038916666667;-1.1845
2008-11-21;-0.975833333333333;-1.436;-0.934;135.143833333333;-1.185
2008-11-22;-1.72816666666667;-3.442;-0.432;134.51475;-1.937
2008-11-23;-1.10133333333333;-1.436;-0.432;134.93425;-0.934
2008-11-24;-0.724833333333333;-1.436;-0.432;135.719666666667;-0.934
2008-11-25;-0.432;-0.432;-0.432;136.190583333333;-0.432
2008-11-26;-0.432;-0.432;-0.432;136.5565;-0.432
2008-11-27;-0.473833333333333;-0.934;-0.432;136.87;-0.683
2008-11-28;-1.31033333333333;-1.937;-0.934;136.190416666667;-1.4355
2008-11-29;-1.05916666666667;-1.937;-0.432;136.137916666667;-1.1845
2008-11-30;-1.56125;-1.937;-1.436;135.614833333333;-1.6865
2008-12-01;-0.850333333333333;-0.934;-0.432;136.3475;-0.683
2008-12-02;-0.5575;-0.934;-0.432;136.60875;-0.683
2008-12-03;-0.432;-0.432;-0.432;136.765083333333;-0.432
2008-12-04;-0.432;-0.432;-0.432;137.34025;-0.432
2008-12-05;-0.432;-0.432;-0.432;137.02675;-0.432
2008-12-06;-0.432;-0.432;-0.432;137.02675;-0.432
2008-12-07;-0.432;-0.432;-0.432;137.02675;-0.432
2008-12-08;-0.432;-0.432;-0.432;137.079;-0.432
2008-12-09;-0.432;-0.432;-0.432;137.3925;-0.432
2008-12-10;-0.432;-0.432;-0.432;137.23575;-0.432
2008-12-11;-0.432;-0.432;-0.432;137.54925;-0.432
2008-12-12;-0.432;-0.432;-0.432;137.44475;-0.432
2008-12-13;-0.557583333333333;-1.436;0.069;137.86275;-0.6835
2008-12-14;-0.432;-0.432;-0.432;137.44475;-0.432
2008-12-15;-0.432;-0.432;-0.432;137.497;-0.432
2008-12-16;-0.432;-0.432;-0.432;137.3925;-0.432
2008-12-17;-0.432;-0.432;-0.432;137.6015;-0.432
2008-12-18;-0.432;-0.432;-0.432;137.6015;-0.432
2008-12-19;-0.432;-0.432;-0.432;137.75825;-0.432
2008-12-20;-0.432;-0.432;-0.432;137.6015;-0.432
2008-12-21;-0.432;-0.432;-0.432;137.6015;-0.432
2008-12-22;-0.473833333333333;-0.934;-0.432;137.54925;-0.683
2008-12-23;-0.432;-0.432;-0.432;137.75825;-0.432
2008-12-24;-0.432;-0.432;-0.432;137.915;-0.432
2008-12-25;-0.683;-0.934;-0.432;137.54925;-0.683
2008-12-26;-2.5225;-3.944;-0.432;135.771166666667;-2.188
2008-12-27;-0.766666666666667;-1.436;-0.432;137.1835;-0.934
2008-12-28;-0.432;-0.432;-0.432;137.6015;-0.432
2008-12-29;-0.724833333333333;-0.934;-0.432;137.34025;-0.683
2008-12-30;-0.766666666666667;-0.934;-0.432;137.6015;-0.683
2008-12-31;-0.432;-0.432;-0.432;137.86275;-0.432
2009-01-01;-0.473833333333333;-0.934;-0.432;137.86275;-0.683
2009-01-02;-0.432;-0.432;-0.432;137.915;-0.432
2009-01-03;-0.432;-0.432;-0.432;137.706;-0.432
2009-01-04;-0.432;-0.432;-0.432;137.915;-0.432
2009-01-05;-0.432;-0.432;-0.432;138.0195;-0.432
2009-01-06;-0.432;-0.432;-0.432;137.706;-0.432
2009-01-07;-0.432;-0.432;-0.432;137.75825;-0.432
2009-01-08;-0.432;-0.432;-0.432;137.8105;-0.432
2009-01-09;-0.432;-0.432;-0.432;138.0195;-0.432
2009-01-10;-0.432;-0.432;-0.432;137.65375;-0.432
2009-01-11;-0.432;-0.432;-0.432;137.54925;-0.432
2009-01-12;-0.432;-0.432;-0.432;137.8105;-0.432
2009-01-13;-0.432;-0.432;-0.432;137.8105;-0.432
2009-01-14;-0.515666666666667;-0.934;-0.432;137.75825;-0.683
2009-01-15;-0.473833333333333;-0.934;-0.432;137.915;-0.683
2009-01-16;-0.432;-0.432;-0.432;137.86275;-0.432
2009-01-17;-0.473833333333333;-0.934;-0.432;137.915;-0.683
2009-01-18;-0.683;-0.934;-0.432;137.915;-0.683
2009-01-19;-0.473833333333333;-0.934;-0.432;138.0195;-0.683
2009-01-20;-0.432;-0.432;-0.432;138.07175;-0.432
2009-01-21;-0.432;-0.432;-0.432;137.86275;-0.432
2009-01-22;-0.432;-0.432;-0.432;137.86275;-0.432
2009-01-23;-0.641166666666667;-0.934;-0.432;137.706;-0.683
2009-01-24;-0.515666666666667;-0.934;-0.432;137.6015;-0.683
2009-01-25;-0.515666666666667;-0.934;-0.432;137.75825;-0.683
2009-01-26;-0.432;-0.432;-0.432;137.65375;-0.432
2009-01-27;-0.432;-0.432;-0.432;137.96725;-0.432
2009-01-28;-0.432;-0.432;-0.432;137.8105;-0.432
2009-01-29;-0.432;-0.432;-0.432;137.96725;-0.432
2009-01-30;-0.432;-0.432;-0.432;137.86275;-0.432
2009-01-31;-0.432;-0.432;-0.432;137.915;-0.432
2009-02-01;-0.432;-0.432;-0.432;137.86275;-0.432
2009-02-02;-0.432;-0.432;-0.432;137.706;-0.432
2009-02-03;-0.432;-0.432;-0.432;137.75825;-0.432
2009-02-04;-0.432;-0.432;-0.432;137.706;-0.432
2009-02-05;-0.432;-0.432;-0.432;137.706;-0.432
2009-02-06;-0.432;-0.432;-0.432;137.8105;-0.432
2009-02-07;-0.432;-0.432;-0.432;137.915;-0.432
2009-02-08;-0.473833333333333;-0.934;-0.432;137.65375;-0.683
2009-02-09;-0.5575;-0.934;-0.432;137.96725;-0.683
2009-02-10;-0.599333333333333;-0.934;-0.432;137.96725;-0.683
2009-02-11;-0.934;-0.934;-0.934;137.86275;-0.934
2009-02-12;-0.8085;-0.934;-0.432;137.75825;-0.683
2009-02-13;-0.515666666666667;-0.934;-0.432;137.8105;-0.683
2009-02-14;-0.515666666666667;-0.934;-0.432;137.8105;-0.683
2009-02-15;-0.432;-0.432;-0.432;137.75825;-0.432
2009-02-16;-0.432;-0.432;-0.432;137.8105;-0.432
2009-02-17;-0.724833333333333;-0.934;-0.432;137.65375;-0.683
2009-02-18;-0.473833333333333;-0.934;-0.432;137.65375;-0.683
2009-02-19;-0.432;-0.432;-0.432;137.6015;-0.432
2009-02-20;-0.432;-0.432;-0.432;137.44475;-0.432
2009-02-21;-0.432;-0.432;-0.432;137.706;-0.432
2009-02-22;-0.8085;-0.934;-0.432;137.44475;-0.683
2009-02-23;-0.641166666666667;-0.934;-0.432;137.706;-0.683
2009-02-24;-0.5575;-0.934;-0.432;137.65375;-0.683
2009-02-25;-0.432;-0.432;-0.432;137.3925;-0.432
2009-02-26;-0.724833333333333;-0.934;-0.432;137.497;-0.683
2009-02-27;-0.934;-0.934;-0.934;137.34025;-0.934
2009-02-28;-0.8085;-0.934;-0.432;137.444583333333;-0.683
2009-03-01;-0.599333333333333;-0.934;-0.432;137.6015;-0.683
2009-03-02;-0.724833333333333;-0.934;-0.432;137.235583333333;-0.683
2009-03-03;-0.641166666666667;-0.934;-0.432;136.76525;-0.683
2009-03-04;-0.5575;-0.934;-0.432;136.765166666667;-0.683
2009-03-05;-0.892166666666667;-0.934;-0.432;137.44475;-0.683
2009-03-06;-0.934;-0.934;-0.934;137.810416666667;-0.934
2009-03-07;-0.934;-0.934;-0.934;137.23575;-0.934
2009-03-08;-0.934;-0.934;-0.934;137.34025;-0.934
2009-03-09;-0.934;-0.934;-0.934;137.6015;-0.934
2009-03-10;-0.934;-0.934;-0.934;137.23575;-0.934
2009-03-11;-0.934;-0.934;-0.934;137.653666666667;-0.934
2009-03-12;-0.934;-0.934;-0.934;137.23575;-0.934
2009-03-13;-0.934;-0.934;-0.934;137.653666666667;-0.934
2009-03-14;-0.934;-0.934;-0.934;137.54925;-0.934
2009-03-15;-0.934;-0.934;-0.934;137.653666666667;-0.934
2009-03-16;-0.934;-0.934;-0.934;137.079;-0.934
2009-03-17;-0.934;-0.934;-0.934;137.3925;-0.934
2009-03-18;-0.934;-0.934;-0.934;137.65375;-0.934
2009-03-19;-0.934;-0.934;-0.934;137.497;-0.934
2009-03-20;-0.934;-0.934;-0.934;137.3925;-0.934
2009-03-21;-0.934;-0.934;-0.934;137.1835;-0.934
2009-03-22;-0.934;-0.934;-0.934;137.13125;-0.934
2009-03-23;-0.934;-0.934;-0.934;137.288;-0.934
2009-03-24;-0.934;-0.934;-0.934;136.9745;-0.934
2009-03-25;-0.934;-0.934;-0.934;136.9745;-0.934
2009-03-26;-0.934;-0.934;-0.934;136.92225;-0.934
2009-03-27;-0.934;-0.934;-0.934;136.9745;-0.934
2009-03-28;-0.934;-0.934;-0.934;136.81775;-0.934
2009-03-29;-0.934;-0.934;-0.934;136.7655;-0.934
2009-03-30;-0.934;-0.934;-0.934;136.295083333333;-0.934
