Jour;T_Mean;T_Min;T_Max;H_Moy;DJ
2008-10-09;6.55533333333333;2.121;11.657;85.7341666666667;6.889
2008-10-10;4.46333333333333;1.116;13.662;92.4055;7.389
2008-10-11;4.04491666666667;0.614;14.665;91.53375;7.6395
2008-10-12;5.3835;1.116;12.66;88.20225;6.888
2008-10-13;7.72666666666667;3.628;12.66;96.9154166666667;8.144
2008-10-14;7.09908333333333;3.126;13.161;96.2373333333333;8.1435
2008-10-15;5.76083333333333;2.121;13.662;96.8291666666667;7.8915
2008-10-16;4.75708333333333;1.116;9.651;100.83325;5.3835
2008-10-17;3.66966666666667;1.619;6.138;104.003333333333;3.8785
2008-10-18;2.74833333333333;0.614;8.146;101.132833333333;4.38
2008-10-19;1.40866666666667;-1.397;6.138;101.098833333333;2.3705
2008-10-20;3.91991666666667;0.614;9.149;101.770666666667;4.8815
2008-10-21;5.38483333333333;2.623;9.651;105.226833333333;6.137
2008-10-22;5.25941666666667;2.121;8.146;101.7305;5.1335
2008-10-23;4.046;1.619;8.648;99.8740833333333;5.1335
2008-10-24;2.748;0.111;9.651;100.022;4.881
2008-10-25;2.1625;0.111;6.138;99.8001666666667;3.1245
2008-10-26;1.61838461538462;0.111;4.632;99.5628461538462;2.3715
2008-10-27;3.04108333333333;-0.392;7.644;90.3945833333333;3.626
2008-10-28;1.19991666666667;0.111;2.623;104.74075;1.367
2008-10-29;-0.349916666666667;-1.9;1.116;108.015583333333;-0.392
2008-10-30;0.23675;0.111;0.614;109.478916666667;0.3625
2008-10-31;0.111;0.111;0.111;109.9775;0.111
2008-11-01;0.111;0.111;0.111;110.1015;0.111
2008-11-02;1.36725;0.111;4.13;104.249583333333;2.1205
2008-11-03;1.15775;0.111;4.632;103.303416666667;2.3715
2008-11-04;0.487833333333333;-0.392;2.121;106.907916666667;0.8645
2008-11-05;0.529666666666667;-0.392;2.623;106.538583333333;1.1155
2008-11-06;0.362166666666667;-1.397;3.628;105.461333333333;1.1155
2008-11-07;-1.43925;-3.409;0.111;104.000083333333;-1.649
2008-11-08;-2.61266666666667;-4.415;-0.392;101.445916666667;-2.4035
2008-11-09;-0.810916666666667;-3.409;2.623;103.68125;-0.393
2008-11-10;-0.68525;-2.906;2.623;103.62725;-0.1415
2008-11-11;0.069;-1.397;3.628;106.720833333333;1.1155
2008-11-12;-0.140583333333333;-1.9;3.126;104.731;0.613
2008-11-13;-1.81641666666667;-4.415;0.614;100.906416666667;-1.9005
2008-11-14;-1.69075;-3.409;1.619;102.044;-0.895
2008-11-15;-2.40308333333333;-3.409;-0.392;100.16;-1.9005
2008-11-16;-2.31941666666667;-3.409;-0.392;97.7579166666667;-1.9005
2008-11-17;-2.73833333333333;-4.415;-0.894;98.46925;-2.6545
2008-11-18;-2.19375;-4.918;1.116;98.9369166666667;-1.901
2008-11-19;-4.415;-5.924;-2.403;95.7344166666667;-4.1635
2008-11-20;-1.69125;-4.415;2.623;96.8154166666667;-0.896
